iteration,candidate_group,exclude_candidates_from_null,null_statistic,observed_statistic,observed_minus_null_statistic
471,All candidates,TRUE,0.0555,0.067,0.011500000000000003
472,All candidates,TRUE,0.051000000000000004,0.067,0.016
473,All candidates,TRUE,0.05666666666666667,0.067,0.010333333333333333
474,All candidates,TRUE,0.05,0.067,0.017
475,All candidates,TRUE,0.046,0.067,0.021000000000000005
476,All candidates,TRUE,0.057499999999999996,0.067,0.009500000000000008
477,All candidates,TRUE,0.05,0.067,0.017
478,All candidates,TRUE,0.054,0.067,0.013000000000000005
479,All candidates,TRUE,0.0445,0.067,0.022500000000000006
480,All candidates,TRUE,0.04475,0.067,0.022250000000000006
481,All candidates,TRUE,0.051000000000000004,0.067,0.016
482,All candidates,TRUE,0.05,0.067,0.017
483,All candidates,TRUE,0.05,0.067,0.017
484,All candidates,TRUE,0.044,0.067,0.023000000000000007
485,All candidates,TRUE,0.056,0.067,0.011000000000000003
486,All candidates,TRUE,0.055,0.067,0.012000000000000004
487,All candidates,TRUE,0.05,0.067,0.017
488,All candidates,TRUE,0.0455,0.067,0.021500000000000005
489,All candidates,TRUE,0.0455,0.067,0.021500000000000005
490,All candidates,TRUE,0.043,0.067,0.024000000000000007
491,All candidates,TRUE,0.03675,0.067,0.030250000000000006
492,All candidates,TRUE,0.043,0.067,0.024000000000000007
493,All candidates,TRUE,0.0495,0.067,0.0175
494,All candidates,TRUE,0.04525,0.067,0.021750000000000005
495,All candidates,TRUE,0.042499999999999996,0.067,0.024500000000000008
496,All candidates,TRUE,0.0485,0.067,0.018500000000000003
497,All candidates,TRUE,0.0495,0.067,0.0175
498,All candidates,TRUE,0.038500000000000006,0.067,0.028499999999999998
499,All candidates,TRUE,0.0475,0.067,0.019500000000000003
500,All candidates,TRUE,0.041999999999999996,0.067,0.02500000000000001
501,All candidates,TRUE,0.0555,0.067,0.011500000000000003
502,All candidates,TRUE,0.05275,0.067,0.014250000000000006
503,All candidates,TRUE,0.053,0.067,0.014000000000000005
504,All candidates,TRUE,0.05,0.067,0.017
505,All candidates,TRUE,0.0575,0.067,0.0095000000000000015
506,All candidates,TRUE,0.051500000000000004,0.067,0.0155
507,All candidates,TRUE,0.05,0.067,0.017
508,All candidates,TRUE,0.05625,0.067,0.010750000000000003
509,All candidates,TRUE,0.053250000000000006,0.067,0.013749999999999998
510,All candidates,TRUE,0.055999999999999994,0.067,0.01100000000000001
511,All candidates,TRUE,0.048,0.067,0.019000000000000003
512,All candidates,TRUE,0.05925,0.067,0.007750000000000007
513,All candidates,TRUE,0.043,0.067,0.024000000000000007
514,All candidates,TRUE,0.061,0.067,0.006000000000000005
515,All candidates,TRUE,0.043,0.067,0.024000000000000007
516,All candidates,TRUE,0.042499999999999996,0.067,0.024500000000000008
517,All candidates,TRUE,0.0445,0.067,0.022500000000000006
518,All candidates,TRUE,0.0525,0.067,0.014500000000000006
519,All candidates,TRUE,0.040999999999999995,0.067,0.02600000000000001
520,All candidates,TRUE,0.047,0.067,0.020000000000000004
521,All candidates,TRUE,0.041999999999999996,0.067,0.02500000000000001
522,All candidates,TRUE,0.054,0.067,0.013000000000000005
523,All candidates,TRUE,0.047,0.067,0.020000000000000004
524,All candidates,TRUE,0.05474999999999999,0.067,0.012250000000000011
525,All candidates,TRUE,0.048,0.067,0.019000000000000003
526,All candidates,TRUE,0.042499999999999996,0.067,0.024500000000000008
527,All candidates,TRUE,0.049,0.067,0.018000000000000002
528,All candidates,TRUE,0.055249999999999994,0.067,0.01175000000000001
529,All candidates,TRUE,0.0535,0.067,0.013500000000000005
530,All candidates,TRUE,0.057,0.067,0.010000000000000002
531,All candidates,TRUE,0.052,0.067,0.015000000000000006
532,All candidates,TRUE,0.058499999999999996,0.067,0.008500000000000008
533,All candidates,TRUE,0.063,0.067,0.0040000000000000036
534,All candidates,TRUE,0.056,0.067,0.011000000000000003
535,All candidates,TRUE,0.049,0.067,0.018000000000000002
536,All candidates,TRUE,0.0445,0.067,0.022500000000000006
537,All candidates,TRUE,0.046,0.067,0.021000000000000005
538,All candidates,TRUE,0.05474999999999999,0.067,0.012250000000000011
539,All candidates,TRUE,0.054,0.067,0.013000000000000005
540,All candidates,TRUE,0.0555,0.067,0.011500000000000003
541,All candidates,TRUE,0.0505,0.067,0.0165
542,All candidates,TRUE,0.047,0.067,0.020000000000000004
543,All candidates,TRUE,0.0515,0.067,0.015500000000000007
544,All candidates,TRUE,0.0565,0.067,0.010500000000000002
545,All candidates,TRUE,0.05575,0.067,0.011250000000000003
546,All candidates,TRUE,0.0505,0.067,0.0165
547,All candidates,TRUE,0.0505,0.067,0.0165
548,All candidates,TRUE,0.044,0.067,0.023000000000000007
549,All candidates,TRUE,0.056,0.067,0.011000000000000003
550,All candidates,TRUE,0.049,0.067,0.018000000000000002
551,All candidates,TRUE,0.0455,0.067,0.021500000000000005
552,All candidates,TRUE,0.048,0.067,0.019000000000000003
553,All candidates,TRUE,0.04675,0.067,0.020250000000000004
554,All candidates,TRUE,0.0405,0.067,0.026500000000000003
555,All candidates,TRUE,0.045,0.067,0.022000000000000006
556,All candidates,TRUE,0.05,0.067,0.017
557,All candidates,TRUE,0.054000000000000006,0.067,0.012999999999999998
558,All candidates,TRUE,0.0495,0.067,0.0175
559,All candidates,TRUE,0.048,0.067,0.019000000000000003
560,All candidates,TRUE,0.047,0.067,0.020000000000000004
561,All candidates,TRUE,0.047,0.067,0.020000000000000004
562,All candidates,TRUE,0.0435,0.067,0.023500000000000007
563,All candidates,TRUE,0.048,0.067,0.019000000000000003
564,All candidates,TRUE,0.056249999999999994,0.067,0.01075000000000001
565,All candidates,TRUE,0.056,0.067,0.011000000000000003
566,All candidates,TRUE,0.05625,0.067,0.010750000000000003
567,All candidates,TRUE,0.06,0.067,0.007000000000000006
568,All candidates,TRUE,0.0465,0.067,0.020500000000000004
569,All candidates,TRUE,0.046625,0.067,0.020375000000000004
570,All candidates,TRUE,0.05675,0.067,0.010250000000000002
571,All candidates,TRUE,0.056999999999999995,0.067,0.010000000000000009
572,All candidates,TRUE,0.059,0.067,0.008000000000000007
573,All candidates,TRUE,0.0455,0.067,0.021500000000000005
574,All candidates,TRUE,0.0535,0.067,0.013500000000000005
575,All candidates,TRUE,0.0505,0.067,0.0165
576,All candidates,TRUE,0.0525,0.067,0.014500000000000006
577,All candidates,TRUE,0.049,0.067,0.018000000000000002
578,All candidates,TRUE,0.051500000000000004,0.067,0.0155
579,All candidates,TRUE,0.0505,0.067,0.0165
580,All candidates,TRUE,0.05275,0.067,0.014250000000000006
581,All candidates,TRUE,0.052250000000000005,0.067,0.01475
582,All candidates,TRUE,0.0605,0.067,0.006500000000000006
583,All candidates,TRUE,0.0515,0.067,0.015500000000000007
584,All candidates,TRUE,0.05625,0.067,0.010750000000000003
585,All candidates,TRUE,0.0595,0.067,0.007500000000000007
586,All candidates,TRUE,0.048,0.067,0.019000000000000003
587,All candidates,TRUE,0.057,0.067,0.010000000000000002
588,All candidates,TRUE,0.053500000000000006,0.067,0.013499999999999998
589,All candidates,TRUE,0.043,0.067,0.024000000000000007
590,All candidates,TRUE,0.04625,0.067,0.020750000000000005
591,All candidates,TRUE,0.046,0.067,0.021000000000000005
592,All candidates,TRUE,0.04775,0.067,0.019250000000000003
593,All candidates,TRUE,0.05425,0.067,0.012750000000000004
594,All candidates,TRUE,0.0505,0.067,0.0165
595,All candidates,TRUE,0.051,0.067,0.016000000000000007
596,All candidates,TRUE,0.0515,0.067,0.015500000000000007
597,All candidates,TRUE,0.05625,0.067,0.010750000000000003
598,All candidates,TRUE,0.0515,0.067,0.015500000000000007
599,All candidates,TRUE,0.05475,0.067,0.012250000000000004
600,All candidates,TRUE,0.0545,0.067,0.012500000000000004
601,All candidates,TRUE,0.05375,0.067,0.013250000000000005
602,All candidates,TRUE,0.0455,0.067,0.021500000000000005
603,All candidates,TRUE,0.04525,0.067,0.021750000000000005
604,All candidates,TRUE,0.057999999999999996,0.067,0.009000000000000008
605,All candidates,TRUE,0.04975,0.067,0.01725
606,All candidates,TRUE,0.04825,0.067,0.018750000000000003
607,All candidates,TRUE,0.046,0.067,0.021000000000000005
608,All candidates,TRUE,0.039999999999999994,0.067,0.02700000000000001
609,All candidates,TRUE,0.0515,0.067,0.015500000000000007
610,All candidates,TRUE,0.043,0.067,0.024000000000000007
611,All candidates,TRUE,0.0525,0.067,0.014500000000000006
612,All candidates,TRUE,0.0455,0.067,0.021500000000000005
613,All candidates,TRUE,0.0535,0.067,0.013500000000000005
614,All candidates,TRUE,0.0465,0.067,0.020500000000000004
615,All candidates,TRUE,0.05975,0.067,0.0072500000000000064
616,All candidates,TRUE,0.05375,0.067,0.013250000000000005
617,All candidates,TRUE,0.0455,0.067,0.021500000000000005
618,All candidates,TRUE,0.05,0.067,0.017
619,All candidates,TRUE,0.0515,0.067,0.015500000000000007
620,All candidates,TRUE,0.058499999999999996,0.067,0.008500000000000008
621,All candidates,TRUE,0.046,0.067,0.021000000000000005
622,All candidates,TRUE,0.0535,0.067,0.013500000000000005
623,All candidates,TRUE,0.055249999999999994,0.067,0.01175000000000001
624,All candidates,TRUE,0.059,0.067,0.008000000000000007
625,All candidates,TRUE,0.053,0.067,0.014000000000000005
626,All candidates,TRUE,0.0505,0.067,0.0165
627,All candidates,TRUE,0.05,0.067,0.017
628,All candidates,TRUE,0.0445,0.067,0.022500000000000006
629,All candidates,TRUE,0.040749999999999995,0.067,0.02625000000000001
630,All candidates,TRUE,0.0495,0.067,0.0175
631,All candidates,TRUE,0.0485,0.067,0.018500000000000003
632,All candidates,TRUE,0.0565,0.067,0.010500000000000002
633,All candidates,TRUE,0.04375,0.067,0.023250000000000007
634,All candidates,TRUE,0.04825,0.067,0.018750000000000003
635,All candidates,TRUE,0.05575,0.067,0.011250000000000003
636,All candidates,TRUE,0.049375,0.067,0.017625000000000002
637,All candidates,TRUE,0.051000000000000004,0.067,0.016
638,All candidates,TRUE,0.0435,0.067,0.023500000000000007
639,All candidates,TRUE,0.052500000000000005,0.067,0.014499999999999999
640,All candidates,TRUE,0.043,0.067,0.024000000000000007
641,All candidates,TRUE,0.0555,0.067,0.011500000000000003
642,All candidates,TRUE,0.053,0.067,0.014000000000000005
643,All candidates,TRUE,0.04375,0.067,0.023250000000000007
644,All candidates,TRUE,0.051000000000000004,0.067,0.016
645,All candidates,TRUE,0.059,0.067,0.008000000000000007
646,All candidates,TRUE,0.05425,0.067,0.012750000000000004
647,All candidates,TRUE,0.0495,0.067,0.0175
648,All candidates,TRUE,0.05,0.067,0.017
649,All candidates,TRUE,0.0495,0.067,0.0175
650,All candidates,TRUE,0.052,0.067,0.015000000000000006
651,All candidates,TRUE,0.0435,0.067,0.023500000000000007
652,All candidates,TRUE,0.06,0.067,0.007000000000000006
653,All candidates,TRUE,0.044,0.067,0.023000000000000007
654,All candidates,TRUE,0.05,0.067,0.017
655,All candidates,TRUE,0.05625,0.067,0.010750000000000003
656,All candidates,TRUE,0.056999999999999995,0.067,0.010000000000000009
657,All candidates,TRUE,0.0485,0.067,0.018500000000000003
658,All candidates,TRUE,0.051250000000000004,0.067,0.01575
659,All candidates,TRUE,0.0525,0.067,0.014500000000000006
660,All candidates,TRUE,0.056999999999999995,0.067,0.010000000000000009
661,All candidates,TRUE,0.0485,0.067,0.018500000000000003
662,All candidates,TRUE,0.0455,0.067,0.021500000000000005
663,All candidates,TRUE,0.045,0.067,0.022000000000000006
664,All candidates,TRUE,0.040999999999999995,0.067,0.02600000000000001
665,All candidates,TRUE,0.0535,0.067,0.013500000000000005
666,All candidates,TRUE,0.06,0.067,0.007000000000000006
667,All candidates,TRUE,0.0605,0.067,0.006500000000000006
668,All candidates,TRUE,0.056,0.067,0.011000000000000003
669,All candidates,TRUE,0.0445,0.067,0.022500000000000006
670,All candidates,TRUE,0.043,0.067,0.024000000000000007
671,All candidates,TRUE,0.0415,0.067,0.025500000000000002
672,All candidates,TRUE,0.052,0.067,0.015000000000000006
673,All candidates,TRUE,0.047,0.067,0.020000000000000004
674,All candidates,TRUE,0.05075,0.067,0.01625
675,All candidates,TRUE,0.051,0.067,0.016000000000000007
676,All candidates,TRUE,0.047,0.067,0.020000000000000004
677,All candidates,TRUE,0.054,0.067,0.013000000000000005
678,All candidates,TRUE,0.05,0.067,0.017
679,All candidates,TRUE,0.061,0.067,0.006000000000000005
680,All candidates,TRUE,0.045,0.067,0.022000000000000006
681,All candidates,TRUE,0.055249999999999994,0.067,0.01175000000000001
682,All candidates,TRUE,0.0555,0.067,0.011500000000000003
683,All candidates,TRUE,0.0505,0.067,0.0165
684,All candidates,TRUE,0.056249999999999994,0.067,0.01075000000000001
685,All candidates,TRUE,0.04575,0.067,0.021250000000000005
686,All candidates,TRUE,0.0475,0.067,0.019500000000000003
687,All candidates,TRUE,0.057,0.067,0.010000000000000002
688,All candidates,TRUE,0.0535,0.067,0.013500000000000005
689,All candidates,TRUE,0.063,0.067,0.0040000000000000036
690,All candidates,TRUE,0.0545,0.067,0.012500000000000004
691,All candidates,TRUE,0.048,0.067,0.019000000000000003
692,All candidates,TRUE,0.045,0.067,0.022000000000000006
693,All candidates,TRUE,0.046,0.067,0.021000000000000005
694,All candidates,TRUE,0.055749999999999994,0.067,0.01125000000000001
695,All candidates,TRUE,0.0525,0.067,0.014500000000000006
696,All candidates,TRUE,0.0445,0.067,0.022500000000000006
697,All candidates,TRUE,0.0445,0.067,0.022500000000000006
698,All candidates,TRUE,0.05,0.067,0.017
699,All candidates,TRUE,0.0495,0.067,0.0175
700,All candidates,TRUE,0.055,0.067,0.012000000000000004
701,All candidates,TRUE,0.0395,0.067,0.027500000000000004
702,All candidates,TRUE,0.044,0.067,0.023000000000000007
703,All candidates,TRUE,0.0605,0.067,0.006500000000000006
704,All candidates,TRUE,0.06,0.067,0.007000000000000006
705,All candidates,TRUE,0.049,0.067,0.018000000000000002
706,All candidates,TRUE,0.0595,0.067,0.007500000000000007
707,All candidates,TRUE,0.053,0.067,0.014000000000000005
708,All candidates,TRUE,0.05,0.067,0.017
709,All candidates,TRUE,0.0485,0.067,0.018500000000000003
710,All candidates,TRUE,0.0405,0.067,0.026500000000000003
711,All candidates,TRUE,0.047,0.067,0.020000000000000004
712,All candidates,TRUE,0.052250000000000005,0.067,0.01475
713,All candidates,TRUE,0.0435,0.067,0.023500000000000007
714,All candidates,TRUE,0.0565,0.067,0.010500000000000002
715,All candidates,TRUE,0.0505,0.067,0.0165
716,All candidates,TRUE,0.04475,0.067,0.022250000000000006
717,All candidates,TRUE,0.048,0.067,0.019000000000000003
718,All candidates,TRUE,0.056,0.067,0.011000000000000003
719,All candidates,TRUE,0.047,0.067,0.020000000000000004
720,All candidates,TRUE,0.047,0.067,0.020000000000000004
721,All candidates,TRUE,0.0475,0.067,0.019500000000000003
722,All candidates,TRUE,0.045,0.067,0.022000000000000006
723,All candidates,TRUE,0.043,0.067,0.024000000000000007
724,All candidates,TRUE,0.046,0.067,0.021000000000000005
725,All candidates,TRUE,0.0475,0.067,0.019500000000000003
726,All candidates,TRUE,0.0485,0.067,0.018500000000000003
727,All candidates,TRUE,0.0535,0.067,0.013500000000000005
728,All candidates,TRUE,0.046,0.067,0.021000000000000005
729,All candidates,TRUE,0.059,0.067,0.008000000000000007
730,All candidates,TRUE,0.0485,0.067,0.018500000000000003
731,All candidates,TRUE,0.065,0.067,0.0020000000000000018
732,All candidates,TRUE,0.0535,0.067,0.013500000000000005
733,All candidates,TRUE,0.041499999999999995,0.067,0.02550000000000001
734,All candidates,TRUE,0.047,0.067,0.020000000000000004
735,All candidates,TRUE,0.042499999999999996,0.067,0.024500000000000008
736,All candidates,TRUE,0.0485,0.067,0.018500000000000003
737,All candidates,TRUE,0.045,0.067,0.022000000000000006
738,All candidates,TRUE,0.0445,0.067,0.022500000000000006
739,All candidates,TRUE,0.05025,0.067,0.01675
740,All candidates,TRUE,0.0485,0.067,0.018500000000000003
741,All candidates,TRUE,0.056,0.067,0.011000000000000003
742,All candidates,TRUE,0.0545,0.067,0.012500000000000004
743,All candidates,TRUE,0.057749999999999996,0.067,0.009250000000000008
744,All candidates,TRUE,0.0515,0.067,0.015500000000000007
745,All candidates,TRUE,0.041999999999999996,0.067,0.02500000000000001
746,All candidates,TRUE,0.0395,0.067,0.027500000000000004
747,All candidates,TRUE,0.05,0.067,0.017
748,All candidates,TRUE,0.043,0.067,0.024000000000000007
749,All candidates,TRUE,0.0465,0.067,0.020500000000000004
750,All candidates,TRUE,0.04925,0.067,0.017750000000000002
751,All candidates,TRUE,0.0455,0.067,0.021500000000000005
752,All candidates,TRUE,0.055,0.067,0.012000000000000004
753,All candidates,TRUE,0.0445,0.067,0.022500000000000006
754,All candidates,TRUE,0.05,0.067,0.017
755,All candidates,TRUE,0.046,0.067,0.021000000000000005
756,All candidates,TRUE,0.052000000000000005,0.067,0.015
757,All candidates,TRUE,0.0445,0.067,0.022500000000000006
758,All candidates,TRUE,0.0485,0.067,0.018500000000000003
759,All candidates,TRUE,0.052,0.067,0.015000000000000006
760,All candidates,TRUE,0.041,0.067,0.026000000000000002
761,All candidates,TRUE,0.051000000000000004,0.067,0.016
762,All candidates,TRUE,0.046,0.067,0.021000000000000005
763,All candidates,TRUE,0.053,0.067,0.014000000000000005
764,All candidates,TRUE,0.05,0.067,0.017
765,All candidates,TRUE,0.055249999999999994,0.067,0.01175000000000001
766,All candidates,TRUE,0.051500000000000004,0.067,0.0155
767,All candidates,TRUE,0.049,0.067,0.018000000000000002
768,All candidates,TRUE,0.0495,0.067,0.0175
769,All candidates,TRUE,0.0525,0.067,0.014500000000000006
770,All candidates,TRUE,0.0375,0.067,0.029500000000000005
771,All candidates,TRUE,0.0485,0.067,0.018500000000000003
772,All candidates,TRUE,0.0535,0.067,0.013500000000000005
773,All candidates,TRUE,0.061,0.067,0.006000000000000005
774,All candidates,TRUE,0.0495,0.067,0.0175
775,All candidates,TRUE,0.056,0.067,0.011000000000000003
776,All candidates,TRUE,0.044,0.067,0.023000000000000007
777,All candidates,TRUE,0.0455,0.067,0.021500000000000005
778,All candidates,TRUE,0.049375,0.067,0.017625000000000002
779,All candidates,TRUE,0.04875,0.067,0.018250000000000002
780,All candidates,TRUE,0.051000000000000004,0.067,0.016
781,All candidates,TRUE,0.0505,0.067,0.0165
782,All candidates,TRUE,0.0485,0.067,0.018500000000000003
783,All candidates,TRUE,0.04,0.067,0.027000000000000003
