gene_symbol,gene_id,protein_id,gene_length_bp,n_mutations,is_candidate,candidate_group,gene_class
Anapc4,ENSMUSG00000029176,ENSMUSP00000031072,2424,1,FALSE,NA,Other genes
Anapc7,ENSMUSG00000029466,ENSMUSP00000113928,1698,1,FALSE,NA,Other genes
Ang5,ENSMUSG00000053961,ENSMUSP00000067008,438,1,FALSE,NA,Other genes
Angel2,ENSMUSG00000026634,ENSMUSP00000064556,1635,2,FALSE,NA,Other genes
Angpt1,ENSMUSG00000022309,ENSMUSP00000022921,1497,1,FALSE,NA,Other genes
Angptl6,ENSMUSG00000038742,ENSMUSP00000035784,1374,1,FALSE,NA,Other genes
Ank2,ENSMUSG00000032826,ENSMUSP00000138620,11781,3,FALSE,NA,Other genes
Ankar,ENSMUSG00000039342,ENSMUSP00000054056,4398,1,FALSE,NA,Other genes
Ankfn1,ENSMUSG00000047773,ENSMUSP00000158789,3861,2,FALSE,NA,Other genes
Ankfy1,ENSMUSG00000020790,ENSMUSP00000118751,3510,1,FALSE,NA,Other genes
Ankhd1,ENSMUSG00000024483,ENSMUSP00000123270,7647,2,FALSE,NA,Other genes
Ankk1,ENSMUSG00000032257,ENSMUSP00000034792,2238,1,FALSE,NA,Other genes
Ankrd11,ENSMUSG00000035569,ENSMUSP00000095938,7995,1,FALSE,NA,Other genes
Ankrd26,ENSMUSG00000007827,ENSMUSP00000108449,5046,1,FALSE,NA,Other genes
Ankrd28,ENSMUSG00000014496,ENSMUSP00000153992,3252,1,FALSE,NA,Other genes
Ankrd33,ENSMUSG00000047034,ENSMUSP00000155584,1158,1,FALSE,NA,Other genes
Ankrd39,ENSMUSG00000079610,ENSMUSP00000001172,552,1,FALSE,NA,Other genes
Ankrd42,ENSMUSG00000041343,ENSMUSP00000061208,1584,1,FALSE,NA,Other genes
Ankrd50,ENSMUSG00000044864,ENSMUSP00000122842,4173,1,FALSE,NA,Other genes
Ankrd6,ENSMUSG00000040183,ENSMUSP00000041300,2139,2,FALSE,NA,Other genes
Ankrd65,ENSMUSG00000078487,ENSMUSP00000129173,1140,1,FALSE,NA,Other genes
Anks1,ENSMUSG00000024219,ENSMUSP00000025058,3570,1,FALSE,NA,Other genes
Anks3,ENSMUSG00000022515,ENSMUSP00000023157,1968,1,FALSE,NA,Other genes
Anks6,ENSMUSG00000066191,ENSMUSP00000155271,2652,2,FALSE,NA,Other genes
Anln,ENSMUSG00000036777,ENSMUSP00000045873,3366,1,FALSE,NA,Other genes
Ano2,ENSMUSG00000038115,ENSMUSP00000125303,3009,1,FALSE,NA,Other genes
Ano4,ENSMUSG00000035189,ENSMUSP00000138193,2868,1,FALSE,NA,Other genes
Ano5,ENSMUSG00000055489,ENSMUSP00000046884,2715,3,FALSE,NA,Other genes
Ano6,ENSMUSG00000064210,ENSMUSP00000153954,2799,1,FALSE,NA,Other genes
Ano9,ENSMUSG00000054662,ENSMUSP00000067689,2244,1,FALSE,NA,Other genes
Anxa1,ENSMUSG00000024659,ENSMUSP00000158305,1041,1,FALSE,NA,Other genes
Anxa6,ENSMUSG00000018340,ENSMUSP00000104511,2022,1,FALSE,NA,Other genes
Aox1,ENSMUSG00000063558,ENSMUSP00000001027,4002,1,FALSE,NA,Other genes
Aox2,ENSMUSG00000079554,ENSMUSP00000110006,4038,1,FALSE,NA,Other genes
Aox4,ENSMUSG00000038242,ENSMUSP00000048929,4011,1,FALSE,NA,Other genes
Ap1b1,ENSMUSG00000009090,ENSMUSP00000009234,2832,1,FALSE,NA,Other genes
Ap1m1,ENSMUSG00000003033,ENSMUSP00000003117,1272,2,FALSE,NA,Other genes
Ap2a2,ENSMUSG00000002957,ENSMUSP00000003038,2817,1,FALSE,NA,Other genes
Ap2b1,ENSMUSG00000035152,ENSMUSP00000018875,2856,1,FALSE,NA,Other genes
Ap3b1,ENSMUSG00000021686,ENSMUSP00000022196,3318,1,FALSE,NA,Other genes
Ap3b2,ENSMUSG00000062444,ENSMUSP00000158658,3306,3,FALSE,NA,Other genes
Ap4e1,ENSMUSG00000001998,ENSMUSP00000002063,3369,1,FALSE,NA,Other genes
Ap5b1,ENSMUSG00000049562,ENSMUSP00000157737,2631,1,FALSE,NA,Other genes
Apaf1,ENSMUSG00000019979,ENSMUSP00000125291,3750,2,FALSE,NA,Other genes
Apba2,ENSMUSG00000030519,ENSMUSP00000032732,2253,2,FALSE,NA,Other genes
Apbb2,ENSMUSG00000029207,ENSMUSP00000123752,2283,1,FALSE,NA,Other genes
Apbb3,ENSMUSG00000117679,ENSMUSP00000001415,1461,1,FALSE,NA,Other genes
Apc2,ENSMUSG00000020135,ENSMUSP00000100996,6912,1,FALSE,NA,Other genes
Apcdd1,ENSMUSG00000071847,ENSMUSP00000157539,1545,2,FALSE,NA,Other genes
Apob,ENSMUSG00000020609,ENSMUSP00000036044,13518,8,FALSE,NA,Other genes
Apol10b,ENSMUSG00000050014,ENSMUSP00000086890,1005,2,FALSE,NA,Other genes
Apol11a,ENSMUSG00000091650,ENSMUSP00000132565,1005,1,FALSE,NA,Other genes
Apol7c,ENSMUSG00000044309,ENSMUSP00000050745,1110,1,FALSE,NA,Other genes
Apold1,ENSMUSG00000090698,ENSMUSP00000132366,741,1,FALSE,NA,Other genes
Appl1,ENSMUSG00000040760,ENSMUSP00000042875,2124,1,FALSE,NA,Other genes
Aqr,ENSMUSG00000040383,ENSMUSP00000047157,4446,2,FALSE,NA,Other genes
Arap1,ENSMUSG00000032812,ENSMUSP00000081958,4359,2,FALSE,NA,Other genes
Arap3,ENSMUSG00000024451,ENSMUSP00000035662,4617,1,FALSE,NA,Other genes
Arc,ENSMUSG00000022602,ENSMUSP00000023268,1191,1,FALSE,NA,Other genes
Arcn1,ENSMUSG00000032096,ENSMUSP00000034607,1536,11,FALSE,NA,Other genes
Arfgap3,ENSMUSG00000054277,ENSMUSP00000064893,1575,1,FALSE,NA,Other genes
Arfgef1,ENSMUSG00000067851,ENSMUSP00000085986,5541,1,FALSE,NA,Other genes
Arfgef2,ENSMUSG00000074582,ENSMUSP00000096677,5379,1,FALSE,NA,Other genes
Arfgef3,ENSMUSG00000019852,ENSMUSP00000149210,6513,6,FALSE,NA,Other genes
Arg2,ENSMUSG00000021125,ENSMUSP00000021550,1065,1,FALSE,NA,Other genes
Arhgap10,ENSMUSG00000037148,ENSMUSP00000075658,2361,1,FALSE,NA,Other genes
Arhgap12,ENSMUSG00000041225,ENSMUSP00000138464,2532,1,FALSE,NA,Other genes
Arhgap20,ENSMUSG00000053199,ENSMUSP00000065633,3549,1,FALSE,NA,Other genes
Arhgap21,ENSMUSG00000036591,ENSMUSP00000120357,5868,2,FALSE,NA,Other genes
Arhgap22,ENSMUSG00000063506,ENSMUSP00000107587,2109,2,FALSE,NA,Other genes
Arhgap23,ENSMUSG00000049807,ENSMUSP00000112999,4467,2,FALSE,NA,Other genes
Arhgap25,ENSMUSG00000030047,ENSMUSP00000109267,1947,1,FALSE,NA,Other genes
Arhgap27,ENSMUSG00000034255,ENSMUSP00000102639,2610,2,FALSE,NA,Other genes
Arhgap31,ENSMUSG00000022799,ENSMUSP00000023487,4278,1,FALSE,NA,Other genes
Arhgap33,ENSMUSG00000036882,ENSMUSP00000146602,3918,1,FALSE,NA,Other genes
Arhgap33os,ENSMUSG00000062132,ENSMUSP00000158607,2004,1,FALSE,NA,Other genes
Arhgap36,ENSMUSG00000036198,ENSMUSP00000110554,1773,1,FALSE,NA,Other genes
Arhgap40,ENSMUSG00000074625,ENSMUSP00000096736,2028,1,FALSE,NA,Other genes
Arhgap44,ENSMUSG00000033389,ENSMUSP00000090681,2445,1,FALSE,NA,Other genes
Arhgap45,ENSMUSG00000035697,ENSMUSP00000101012,3384,1,FALSE,NA,Other genes
Arhgap5,ENSMUSG00000035133,ENSMUSP00000151809,4512,1,FALSE,NA,Other genes
Arhgap6,ENSMUSG00000031355,ENSMUSP00000033721,2964,1,FALSE,NA,Other genes
Arhgdig,ENSMUSG00000073433,ENSMUSP00000025019,678,1,FALSE,NA,Other genes
Arhgef10,ENSMUSG00000071176,ENSMUSP00000081225,4038,1,FALSE,NA,Other genes
Arhgef11,ENSMUSG00000041977,ENSMUSP00000039900,4659,2,FALSE,NA,Other genes
Arhgef12,ENSMUSG00000059495,ENSMUSP00000126598,4635,1,FALSE,NA,Other genes
Arhgef19,ENSMUSG00000028919,ENSMUSP00000006618,2409,1,FALSE,NA,Other genes
Arhgef40,ENSMUSG00000004562,ENSMUSP00000138125,4581,1,FALSE,NA,Other genes
Arhgef6,ENSMUSG00000031133,ENSMUSP00000033468,2388,1,FALSE,NA,Other genes
Arhgef7,ENSMUSG00000031511,ENSMUSP00000106534,2349,2,FALSE,NA,Other genes
Arid1a,ENSMUSG00000007880,ENSMUSP00000122354,6864,5,FALSE,NA,Other genes
Arid1b,ENSMUSG00000069729,ENSMUSP00000156119,6891,2,FALSE,NA,Other genes
Arid3b,ENSMUSG00000004661,ENSMUSP00000130173,1707,1,FALSE,NA,Other genes
Arid5b,ENSMUSG00000019947,ENSMUSP00000151227,3567,1,FALSE,NA,Other genes
Arl13b,ENSMUSG00000022911,ENSMUSP00000086703,1284,1,FALSE,NA,Other genes
Arl14ep,ENSMUSG00000027122,ENSMUSP00000028536,831,1,FALSE,NA,Other genes
Arl16,ENSMUSG00000057594,ENSMUSP00000076188,522,1,FALSE,NA,Other genes
Arl3,ENSMUSG00000025035,ENSMUSP00000026009,549,1,FALSE,NA,Other genes
Arl5c,ENSMUSG00000038352,ENSMUSP00000037214,540,2,FALSE,NA,Other genes
Armc3,ENSMUSG00000037683,ENSMUSP00000110287,2646,1,FALSE,NA,Other genes
Armc4,ENSMUSG00000061802,ENSMUSP00000157197,3114,1,FALSE,NA,Other genes
Armc6,ENSMUSG00000002343,ENSMUSP00000019679,1407,1,FALSE,NA,Other genes
Armc7,ENSMUSG00000057219,ENSMUSP00000046120,597,1,FALSE,NA,Other genes
Armcx2,ENSMUSG00000033436,ENSMUSP00000112507,2355,2,FALSE,NA,Other genes
Armcx4,ENSMUSG00000049804,ENSMUSP00000132914,7071,1,FALSE,NA,Other genes
Armh3,ENSMUSG00000039901,ENSMUSP00000048454,2070,1,FALSE,NA,Other genes
Arpc1b,ENSMUSG00000029622,ENSMUSP00000143438,1131,1,FALSE,NA,Other genes
Arrdc1,ENSMUSG00000026972,ENSMUSP00000028349,1305,1,FALSE,NA,Other genes
Arrdc2,ENSMUSG00000002910,ENSMUSP00000002989,1224,1,FALSE,NA,Other genes
Arsa,ENSMUSG00000022620,ENSMUSP00000127646,1521,2,FALSE,NA,Other genes
Arsg,ENSMUSG00000020604,ENSMUSP00000102308,1578,1,FALSE,NA,Other genes
Arsj,ENSMUSG00000046561,ENSMUSP00000091511,1797,2,FALSE,NA,Other genes
Arsk,ENSMUSG00000021592,ENSMUSP00000113274,1671,1,FALSE,NA,Other genes
Art2b,ENSMUSG00000030651,ENSMUSP00000065658,870,1,FALSE,NA,Other genes
Asap1,ENSMUSG00000022377,ENSMUSP00000134825,3444,2,FALSE,NA,Other genes
Asap2,ENSMUSG00000052632,ENSMUSP00000063217,3003,1,FALSE,NA,Other genes
Asb1,ENSMUSG00000026311,ENSMUSP00000084054,1011,1,FALSE,NA,Other genes
Asb14,ENSMUSG00000021898,ENSMUSP00000087810,1848,1,FALSE,NA,Other genes
Asb15,ENSMUSG00000029685,ENSMUSP00000031696,1752,1,FALSE,NA,Other genes
Asb2,ENSMUSG00000021200,ENSMUSP00000021617,1905,2,FALSE,NA,Other genes
Asb3,ENSMUSG00000020305,ENSMUSP00000144900,1695,1,FALSE,NA,Other genes
Asb4,ENSMUSG00000042607,ENSMUSP00000040331,1281,1,FALSE,NA,Other genes
Asb7,ENSMUSG00000030509,ENSMUSP00000122395,957,1,FALSE,NA,Other genes
Asb8,ENSMUSG00000048175,ENSMUSP00000115813,867,1,FALSE,NA,Other genes
Ascc2,ENSMUSG00000020412,ENSMUSP00000063272,2250,1,FALSE,NA,Other genes
Ascc3,ENSMUSG00000038774,ENSMUSP00000036726,6597,3,FALSE,NA,Other genes
Asf1b,ENSMUSG00000005470,ENSMUSP00000005607,609,1,FALSE,NA,Other genes
Asgr2,ENSMUSG00000040963,ENSMUSP00000099632,906,1,FALSE,NA,Other genes
Ash1l,ENSMUSG00000028053,ENSMUSP00000140251,8877,4,FALSE,NA,Other genes
Ash2l,ENSMUSG00000031575,ENSMUSP00000070957,1872,1,FALSE,NA,Other genes
Asic2,ENSMUSG00000020704,ENSMUSP00000021045,1692,1,FALSE,NA,Other genes
Asic3,ENSMUSG00000038276,ENSMUSP00000143083,1593,1,FALSE,NA,Other genes
Asic4,ENSMUSG00000033007,ENSMUSP00000045598,1620,3,FALSE,NA,Other genes
Asic5,ENSMUSG00000028008,ENSMUSP00000029641,1488,1,FALSE,NA,Other genes
Aspdh,ENSMUSG00000038704,ENSMUSP00000039202,864,1,FALSE,NA,Other genes
Asph,ENSMUSG00000028207,ENSMUSP00000077273,2226,1,FALSE,NA,Other genes
Aspm,ENSMUSG00000033952,ENSMUSP00000059159,9369,2,FALSE,NA,Other genes
Aspscr1,ENSMUSG00000025142,ENSMUSP00000026135,1653,1,FALSE,NA,Other genes
Ass1,ENSMUSG00000076441,ENSMUSP00000099904,1239,1,FALSE,NA,Other genes
Aste1,ENSMUSG00000032567,ENSMUSP00000035181,2019,1,FALSE,NA,Other genes
Astl,ENSMUSG00000050468,ENSMUSP00000087102,1308,1,FALSE,NA,Other genes
Astn1,ENSMUSG00000026587,ENSMUSP00000142322,3909,1,FALSE,NA,Other genes
Astn2,ENSMUSG00000028373,ENSMUSP00000065786,4059,2,FALSE,NA,Other genes
Asxl1,ENSMUSG00000042548,ENSMUSP00000105413,4545,6,FALSE,NA,Other genes
Asxl2,ENSMUSG00000037486,ENSMUSP00000117384,4113,1,FALSE,NA,Other genes
Asxl3,ENSMUSG00000045215,ENSMUSP00000159205,6783,3,FALSE,NA,Other genes
Atad3a,ENSMUSG00000029036,ENSMUSP00000030903,1776,3,FALSE,NA,Other genes
Atad5,ENSMUSG00000017550,ENSMUSP00000017694,5481,1,FALSE,NA,Other genes
Ate1,ENSMUSG00000030850,ENSMUSP00000148888,1680,1,FALSE,NA,Other genes
Atf3,ENSMUSG00000026628,ENSMUSP00000027941,546,1,FALSE,NA,Other genes
Atf4,ENSMUSG00000042406,ENSMUSP00000105234,1050,1,FALSE,NA,Other genes
Atg16l1,ENSMUSG00000026289,ENSMUSP00000108815,1872,1,FALSE,NA,Other genes
Atg2a,ENSMUSG00000024773,ENSMUSP00000046412,5745,2,FALSE,NA,Other genes
Atg4a-ps,ENSMUSG00000087119,ENSMUSP00000143291,1191,1,FALSE,NA,Other genes
Atg4c,ENSMUSG00000028550,ENSMUSP00000030279,1377,1,FALSE,NA,Other genes
Atg5,ENSMUSG00000038160,ENSMUSP00000044769,828,1,FALSE,NA,Other genes
Atg7,ENSMUSG00000030314,ENSMUSP00000133215,2226,1,FALSE,NA,Other genes
Atm,ENSMUSG00000034218,ENSMUSP00000156344,9201,5,FALSE,NA,Other genes
Atp10a,ENSMUSG00000025324,ENSMUSP00000129811,4527,1,FALSE,NA,Other genes
Atp10d,ENSMUSG00000046808,ENSMUSP00000142749,837,3,FALSE,NA,Other genes
Atp11a,ENSMUSG00000031441,ENSMUSP00000088779,3564,4,FALSE,NA,Other genes
Atp13a5,ENSMUSG00000048939,ENSMUSP00000075204,3651,2,FALSE,NA,Other genes
Atp1a1,ENSMUSG00000033161,ENSMUSP00000039657,3072,1,FALSE,NA,Other genes
Atp1a3,ENSMUSG00000040907,ENSMUSP00000099922,3162,2,FALSE,NA,Other genes
Atp2a2,ENSMUSG00000029467,ENSMUSP00000135935,3135,1,FALSE,NA,Other genes
Atp2b1,ENSMUSG00000019943,ENSMUSP00000020107,3663,1,FALSE,NA,Other genes
Atp2b2,ENSMUSG00000030302,ENSMUSP00000098605,3732,1,FALSE,NA,Other genes
Atp2c2,ENSMUSG00000034112,ENSMUSP00000092794,2835,1,FALSE,NA,Other genes
Atp5e,ENSMUSG00000016252,ENSMUSP00000016396,159,1,FALSE,NA,Other genes
Atp6ap1,ENSMUSG00000019087,ENSMUSP00000019231,1392,1,FALSE,NA,Other genes
Atp6v0a2,ENSMUSG00000038023,ENSMUSP00000039737,2571,1,FALSE,NA,Other genes
Atp6v0e2,ENSMUSG00000039347,ENSMUSP00000145198,339,1,FALSE,NA,Other genes
Atp6v1a,ENSMUSG00000052459,ENSMUSP00000110314,1854,1,FALSE,NA,Other genes
Atp6v1h,ENSMUSG00000033793,ENSMUSP00000040756,1452,1,FALSE,NA,Other genes
Atp7a,ENSMUSG00000033792,ENSMUSP00000058840,4479,1,FALSE,NA,Other genes
Atp8a1,ENSMUSG00000037685,ENSMUSP00000042215,3495,1,FALSE,NA,Other genes
Atp8a2,ENSMUSG00000021983,ENSMUSP00000079238,3447,1,FALSE,NA,Other genes
Atp8b1,ENSMUSG00000039529,ENSMUSP00000025482,3756,1,FALSE,NA,Other genes
Atp8b3,ENSMUSG00000003341,ENSMUSP00000020383,4008,4,FALSE,NA,Other genes
Atp8b4,ENSMUSG00000060131,ENSMUSP00000046444,3585,1,FALSE,NA,Other genes
Atp8b5,ENSMUSG00000028457,ENSMUSP00000103575,3552,4,FALSE,NA,Other genes
Atp9a,ENSMUSG00000027546,ENSMUSP00000104805,3318,1,FALSE,NA,Other genes
Atpaf2,ENSMUSG00000042709,ENSMUSP00000159091,897,1,FALSE,NA,Other genes
Atr,ENSMUSG00000032409,ENSMUSP00000149953,7926,3,FALSE,NA,Other genes
Atrn,ENSMUSG00000027312,ENSMUSP00000028781,4287,1,FALSE,NA,Other genes
Atrnl1,ENSMUSG00000054843,ENSMUSP00000076514,4137,1,FALSE,NA,Other genes
Atrx,ENSMUSG00000031229,ENSMUSP00000109203,7431,6,FALSE,NA,Other genes
Atxn2l,ENSMUSG00000032637,ENSMUSP00000146023,3291,2,FALSE,NA,Other genes
Atxn7,ENSMUSG00000021738,ENSMUSP00000153613,2763,1,FALSE,NA,Other genes
Atxn7l1,ENSMUSG00000020564,ENSMUSP00000122156,2784,2,FALSE,NA,Other genes
Auh,ENSMUSG00000021460,ENSMUSP00000021913,945,1,FALSE,NA,Other genes
Auts2,ENSMUSG00000029673,ENSMUSP00000139759,3042,2,FALSE,NA,Other genes
Avil,ENSMUSG00000025432,ENSMUSP00000026500,2460,1,FALSE,NA,Other genes
Avl9,ENSMUSG00000029787,ENSMUSP00000031805,1950,1,FALSE,NA,Other genes
Avpr2,ENSMUSG00000031390,ENSMUSP00000033765,1116,2,FALSE,NA,Other genes
Awat1,ENSMUSG00000015665,ENSMUSP00000094088,987,1,FALSE,NA,Other genes
Aym1,ENSMUSG00000053873,ENSMUSP00000068426,138,1,FALSE,NA,Other genes
B230219D22Rik,ENSMUSG00000045767,ENSMUSP00000055271,567,1,FALSE,NA,Other genes
B3galnt2,ENSMUSG00000039242,ENSMUSP00000097336,1515,1,FALSE,NA,Other genes
B3galt2,ENSMUSG00000033849,ENSMUSP00000046118,1269,2,FALSE,NA,Other genes
B3galt5,ENSMUSG00000074892,ENSMUSP00000109431,927,1,FALSE,NA,Other genes
B3gnt4,ENSMUSG00000029431,ENSMUSP00000031384,1053,1,FALSE,NA,Other genes
B4galnt1,ENSMUSG00000006731,ENSMUSP00000006914,1602,1,FALSE,NA,Other genes
B4galnt3,ENSMUSG00000041372,ENSMUSP00000058253,2961,1,FALSE,NA,Other genes
B4galnt4,ENSMUSG00000055629,ENSMUSP00000039758,3105,1,FALSE,NA,Other genes
B4galt7,ENSMUSG00000021504,ENSMUSP00000068532,984,1,FALSE,NA,Other genes
BB014433,ENSMUSG00000049008,ENSMUSP00000053487,1170,7,FALSE,NA,Other genes
BC024139,ENSMUSG00000044361,ENSMUSP00000053305,2319,2,FALSE,NA,Other genes
BC034090,ENSMUSG00000033722,ENSMUSP00000139623,3609,2,FALSE,NA,Other genes
BC051665,ENSMUSG00000042243,ENSMUSP00000026078,993,2,FALSE,NA,Other genes
BC067074,ENSMUSG00000021763,ENSMUSP00000119993,7176,1,FALSE,NA,Other genes
BC080695,ENSMUSG00000070618,ENSMUSP00000101400,1446,1,FALSE,NA,Other genes
Babam2,ENSMUSG00000052139,ENSMUSP00000069133,1263,2,FALSE,NA,Other genes
Bag1,ENSMUSG00000028416,ENSMUSP00000030125,1068,1,FALSE,NA,Other genes
Bag5,ENSMUSG00000049792,ENSMUSP00000051049,1344,3,FALSE,NA,Other genes
Bag6,ENSMUSG00000024392,ENSMUSP00000025250,3465,1,FALSE,NA,Other genes
Bahcc1,ENSMUSG00000039741,ENSMUSP00000112827,7932,3,FALSE,NA,Other genes
Baiap2l2,ENSMUSG00000018126,ENSMUSP00000127816,1569,2,FALSE,NA,Other genes
Baiap3,ENSMUSG00000047507,ENSMUSP00000138188,3453,2,FALSE,NA,Other genes
Bank1,ENSMUSG00000037922,ENSMUSP00000035484,2352,2,FALSE,NA,Other genes
Bap1,ENSMUSG00000021901,ENSMUSP00000022458,2187,1,FALSE,NA,Other genes
Barhl2,ENSMUSG00000034384,ENSMUSP00000084005,1155,1,FALSE,NA,Other genes
Batf2,ENSMUSG00000039699,ENSMUSP00000045744,834,1,FALSE,NA,Other genes
Baz1a,ENSMUSG00000035021,ENSMUSP00000039757,4668,4,FALSE,NA,Other genes
Baz2a,ENSMUSG00000040054,ENSMUSP00000151445,5673,1,FALSE,NA,Other genes
Bbs10,ENSMUSG00000035759,ENSMUSP00000049387,2142,1,FALSE,NA,Other genes
Bbs7,ENSMUSG00000037325,ENSMUSP00000047273,2148,1,FALSE,NA,Other genes
Bbs9,ENSMUSG00000035919,ENSMUSP00000120927,2658,12,FALSE,NA,Other genes
Bcar1,ENSMUSG00000031955,ENSMUSP00000129584,2625,1,FALSE,NA,Other genes
Bcas3,ENSMUSG00000059439,ENSMUSP00000103696,2832,1,FALSE,NA,Other genes
Bcat1,ENSMUSG00000030268,ENSMUSP00000032402,1362,1,FALSE,NA,Other genes
Bche,ENSMUSG00000027792,ENSMUSP00000029367,1812,2,FALSE,NA,Other genes
Bckdk,ENSMUSG00000030802,ENSMUSP00000070345,1239,1,FALSE,NA,Other genes
Bcl11b,ENSMUSG00000048251,ENSMUSP00000068258,2655,4,FALSE,NA,Other genes
Bcl2a1d,ENSMUSG00000099974,ENSMUSP00000096087,519,1,FALSE,NA,Other genes
Bcl6,ENSMUSG00000022508,ENSMUSP00000023151,2124,1,FALSE,NA,Other genes
Bcl7a,ENSMUSG00000029438,ENSMUSP00000031391,633,1,FALSE,NA,Other genes
Bcl9,ENSMUSG00000038256,ENSMUSP00000046152,4278,3,FALSE,NA,Other genes
Bclaf3,ENSMUSG00000044150,ENSMUSP00000108083,2259,1,FALSE,NA,Other genes
Bcor,ENSMUSG00000040363,ENSMUSP00000111175,5280,2,FALSE,NA,Other genes
Bcorl1,ENSMUSG00000036959,ENSMUSP00000122000,5346,1,FALSE,NA,Other genes
Bcr,ENSMUSG00000009681,ENSMUSP00000126377,3813,2,FALSE,NA,Other genes
Bdkrb1,ENSMUSG00000041347,ENSMUSP00000138118,1005,1,FALSE,NA,Other genes
Bdkrb2,ENSMUSG00000021070,ENSMUSP00000001652,1179,1,FALSE,NA,Other genes
Bdnf,ENSMUSG00000048482,ENSMUSP00000106671,870,1,FALSE,NA,Other genes
Bdp1,ENSMUSG00000049658,ENSMUSP00000105005,7416,1,FALSE,NA,Other genes
Bend3,ENSMUSG00000038214,ENSMUSP00000127351,2478,1,FALSE,NA,Other genes
Bend5,ENSMUSG00000028545,ENSMUSP00000030274,1266,1,FALSE,NA,Other genes
Best2,ENSMUSG00000052819,ENSMUSP00000147580,1527,1,FALSE,NA,Other genes
Best3,ENSMUSG00000020169,ENSMUSP00000020378,2010,1,FALSE,NA,Other genes
Bfar,ENSMUSG00000022684,ENSMUSP00000023365,1353,1,FALSE,NA,Other genes
Bhlhe40,ENSMUSG00000030103,ENSMUSP00000032194,1236,1,FALSE,NA,Other genes
Bicra,ENSMUSG00000070808,ENSMUSP00000148012,4737,5,FALSE,NA,Other genes
Bik,ENSMUSG00000016758,ENSMUSP00000016902,453,1,FALSE,NA,Other genes
Bin1,ENSMUSG00000024381,ENSMUSP00000025239,1767,1,FALSE,NA,Other genes
Bin2,ENSMUSG00000098112,ENSMUSP00000159169,1557,1,FALSE,NA,Other genes
Birc6,ENSMUSG00000024073,ENSMUSP00000138333,14649,1,FALSE,NA,Other genes
Blk,ENSMUSG00000014453,ENSMUSP00000014597,1500,1,FALSE,NA,Other genes
Blm,ENSMUSG00000030528,ENSMUSP00000127995,4260,5,FALSE,NA,Other genes
Bloc1s2,ENSMUSG00000057506,ENSMUSP00000078042,432,1,FALSE,NA,Other genes
Bmp1,ENSMUSG00000022098,ENSMUSP00000022693,2976,2,FALSE,NA,Other genes
Bmp15,ENSMUSG00000023279,ENSMUSP00000024049,1179,1,FALSE,NA,Other genes
Bmp2k,ENSMUSG00000034663,ENSMUSP00000037970,3417,2,FALSE,NA,Other genes
Bmp5,ENSMUSG00000032179,ENSMUSP00000012281,1365,2,FALSE,NA,Other genes
Bmp6,ENSMUSG00000039004,ENSMUSP00000126999,1533,1,FALSE,NA,Other genes
Bmp8b,ENSMUSG00000002384,ENSMUSP00000002457,1200,1,FALSE,NA,Other genes
Bmpr1a,ENSMUSG00000021796,ENSMUSP00000035900,1599,1,FALSE,NA,Other genes
Bmpr2,ENSMUSG00000067336,ENSMUSP00000084701,3117,2,FALSE,NA,Other genes
Bnc1,ENSMUSG00000025105,ENSMUSP00000026096,2973,1,FALSE,NA,Other genes
Bnip5,ENSMUSG00000048905,ENSMUSP00000050646,2010,1,FALSE,NA,Other genes
Boc,ENSMUSG00000022687,ENSMUSP00000110281,3333,1,FALSE,NA,Other genes
Bod1l,ENSMUSG00000061755,ENSMUSP00000058618,9099,3,FALSE,NA,Other genes
Bola1,ENSMUSG00000015943,ENSMUSP00000102716,414,1,FALSE,NA,Other genes
Bpifa1,ENSMUSG00000027483,ENSMUSP00000028985,837,1,FALSE,NA,Other genes
Bpifa3,ENSMUSG00000027482,ENSMUSP00000028984,720,2,FALSE,NA,Other genes
Bpifb1,ENSMUSG00000027485,ENSMUSP00000080501,1425,3,FALSE,NA,Other genes
Bpifb3,ENSMUSG00000068008,ENSMUSP00000086342,1422,1,FALSE,NA,Other genes
Bpifb4,ENSMUSG00000074665,ENSMUSP00000159206,2490,2,FALSE,NA,Other genes
Bpifb5,ENSMUSG00000038572,ENSMUSP00000046683,1473,2,FALSE,NA,Other genes
Bpifb6,ENSMUSG00000068009,ENSMUSP00000086347,1350,1,FALSE,NA,Other genes
Braf,ENSMUSG00000002413,ENSMUSP00000002487,2415,4,FALSE,NA,Other genes
Brap,ENSMUSG00000029458,ENSMUSP00000031414,1776,1,FALSE,NA,Other genes
Brca1,ENSMUSG00000017146,ENSMUSP00000017290,5439,2,FALSE,NA,Other genes
Brca2,ENSMUSG00000041147,ENSMUSP00000144150,9990,1,FALSE,NA,Other genes
Brcc3,ENSMUSG00000031201,ENSMUSP00000033544,876,1,FALSE,NA,Other genes
Brd2,ENSMUSG00000024335,ENSMUSP00000109880,2397,2,FALSE,NA,Other genes
Brdt,ENSMUSG00000029279,ENSMUSP00000031215,2871,1,FALSE,NA,Other genes
Bricd5,ENSMUSG00000045744,ENSMUSP00000159026,678,1,FALSE,NA,Other genes
Brinp1,ENSMUSG00000028351,ENSMUSP00000030036,2283,3,FALSE,NA,Other genes
Brinp2,ENSMUSG00000004031,ENSMUSP00000004133,2352,1,FALSE,NA,Other genes
Brip1,ENSMUSG00000034329,ENSMUSP00000043108,3525,1,FALSE,NA,Other genes
