iteration,n_sampled_genes,mutation_type,null_count
209,30,Insertion,0
209,30,Deletion,1
209,30,Stop gain/loss,3
209,30,DBS,1
209,30,Splice,1
210,30,Missense,30
210,30,Insertion,0
210,30,Deletion,7
210,30,Stop gain/loss,5
210,30,DBS,0
210,30,Splice,2
211,30,Missense,38
211,30,Insertion,1
211,30,Deletion,0
211,30,Stop gain/loss,9
211,30,DBS,0
211,30,Splice,0
212,30,Missense,40
212,30,Insertion,0
212,30,Deletion,4
212,30,Stop gain/loss,2
212,30,DBS,0
212,30,Splice,1
213,30,Missense,38
213,30,Insertion,0
213,30,Deletion,2
213,30,Stop gain/loss,4
213,30,DBS,0
213,30,Splice,2
214,30,Missense,36
214,30,Insertion,2
214,30,Deletion,31
214,30,Stop gain/loss,2
214,30,DBS,0
214,30,Splice,1
215,30,Missense,32
215,30,Insertion,0
215,30,Deletion,1
215,30,Stop gain/loss,1
215,30,DBS,0
215,30,Splice,4
216,30,Missense,39
216,30,Insertion,1
216,30,Deletion,0
216,30,Stop gain/loss,3
216,30,DBS,2
216,30,Splice,0
217,30,Missense,37
217,30,Insertion,0
217,30,Deletion,4
217,30,Stop gain/loss,2
217,30,DBS,1
217,30,Splice,3
218,30,Missense,51
218,30,Insertion,0
218,30,Deletion,2
218,30,Stop gain/loss,3
218,30,DBS,2
218,30,Splice,0
219,30,Missense,38
219,30,Insertion,1
219,30,Deletion,0
219,30,Stop gain/loss,4
219,30,DBS,0
219,30,Splice,5
220,30,Missense,36
220,30,Insertion,0
220,30,Deletion,0
220,30,Stop gain/loss,1
220,30,DBS,0
220,30,Splice,2
221,30,Missense,37
221,30,Insertion,0
221,30,Deletion,1
221,30,Stop gain/loss,1
221,30,DBS,1
221,30,Splice,0
222,30,Missense,37
222,30,Insertion,0
222,30,Deletion,1
222,30,Stop gain/loss,4
222,30,DBS,2
222,30,Splice,3
223,30,Missense,27
223,30,Insertion,0
223,30,Deletion,0
223,30,Stop gain/loss,5
223,30,DBS,0
223,30,Splice,0
224,30,Missense,27
224,30,Insertion,0
224,30,Deletion,9
224,30,Stop gain/loss,3
224,30,DBS,0
224,30,Splice,2
225,30,Missense,36
225,30,Insertion,2
225,30,Deletion,1
225,30,Stop gain/loss,1
225,30,DBS,0
225,30,Splice,1
226,30,Missense,33
226,30,Insertion,0
226,30,Deletion,3
226,30,Stop gain/loss,5
226,30,DBS,0
226,30,Splice,1
227,30,Missense,34
227,30,Insertion,1
227,30,Deletion,3
227,30,Stop gain/loss,6
227,30,DBS,0
227,30,Splice,1
228,30,Missense,34
228,30,Insertion,0
228,30,Deletion,4
228,30,Stop gain/loss,1
228,30,DBS,2
228,30,Splice,1
229,30,Missense,42
229,30,Insertion,0
229,30,Deletion,0
229,30,Stop gain/loss,4
229,30,DBS,1
229,30,Splice,1
230,30,Missense,70
230,30,Insertion,1
230,30,Deletion,6
230,30,Stop gain/loss,4
230,30,DBS,6
230,30,Splice,1
231,30,Missense,38
231,30,Insertion,1
231,30,Deletion,1
231,30,Stop gain/loss,6
231,30,DBS,0
231,30,Splice,5
232,30,Missense,35
232,30,Insertion,0
232,30,Deletion,2
232,30,Stop gain/loss,2
232,30,DBS,0
232,30,Splice,3
233,30,Missense,46
233,30,Insertion,1
233,30,Deletion,15
233,30,Stop gain/loss,6
233,30,DBS,2
233,30,Splice,1
234,30,Missense,65
234,30,Insertion,0
234,30,Deletion,5
234,30,Stop gain/loss,7
234,30,DBS,1
234,30,Splice,4
235,30,Missense,31
235,30,Insertion,0
235,30,Deletion,0
235,30,Stop gain/loss,0
235,30,DBS,1
235,30,Splice,3
236,30,Missense,35
236,30,Insertion,0
236,30,Deletion,0
236,30,Stop gain/loss,2
236,30,DBS,0
236,30,Splice,1
237,30,Missense,30
237,30,Insertion,0
237,30,Deletion,1
237,30,Stop gain/loss,2
237,30,DBS,1
237,30,Splice,2
238,30,Missense,30
238,30,Insertion,0
238,30,Deletion,4
238,30,Stop gain/loss,3
238,30,DBS,3
238,30,Splice,0
239,30,Missense,33
239,30,Insertion,0
239,30,Deletion,11
239,30,Stop gain/loss,4
239,30,DBS,3
239,30,Splice,1
240,30,Missense,44
240,30,Insertion,0
240,30,Deletion,5
240,30,Stop gain/loss,2
240,30,DBS,2
240,30,Splice,2
241,30,Missense,29
241,30,Insertion,0
241,30,Deletion,2
241,30,Stop gain/loss,4
241,30,DBS,0
241,30,Splice,3
242,30,Missense,34
242,30,Insertion,0
242,30,Deletion,2
242,30,Stop gain/loss,0
242,30,DBS,2
242,30,Splice,1
243,30,Missense,36
243,30,Insertion,2
243,30,Deletion,1
243,30,Stop gain/loss,4
243,30,DBS,0
243,30,Splice,0
244,30,Missense,53
244,30,Insertion,1
244,30,Deletion,0
244,30,Stop gain/loss,3
244,30,DBS,0
244,30,Splice,0
245,30,Missense,33
245,30,Insertion,0
245,30,Deletion,4
245,30,Stop gain/loss,6
245,30,DBS,1
245,30,Splice,2
246,30,Missense,39
246,30,Insertion,0
246,30,Deletion,2
246,30,Stop gain/loss,0
246,30,DBS,0
246,30,Splice,1
247,30,Missense,30
247,30,Insertion,0
247,30,Deletion,12
247,30,Stop gain/loss,6
247,30,DBS,0
247,30,Splice,1
248,30,Missense,48
248,30,Insertion,0
248,30,Deletion,7
248,30,Stop gain/loss,5
248,30,DBS,4
248,30,Splice,2
249,30,Missense,32
249,30,Insertion,0
249,30,Deletion,4
249,30,Stop gain/loss,4
249,30,DBS,0
249,30,Splice,0
250,30,Missense,36
250,30,Insertion,0
250,30,Deletion,2
250,30,Stop gain/loss,3
250,30,DBS,0
250,30,Splice,3
251,30,Missense,35
251,30,Insertion,0
251,30,Deletion,0
251,30,Stop gain/loss,5
251,30,DBS,1
251,30,Splice,2
252,30,Missense,42
252,30,Insertion,0
252,30,Deletion,2
252,30,Stop gain/loss,5
252,30,DBS,0
252,30,Splice,5
253,30,Missense,38
253,30,Insertion,0
253,30,Deletion,1
253,30,Stop gain/loss,1
253,30,DBS,0
253,30,Splice,1
254,30,Missense,41
254,30,Insertion,0
254,30,Deletion,36
254,30,Stop gain/loss,6
254,30,DBS,5
254,30,Splice,3
255,30,Missense,39
255,30,Insertion,0
255,30,Deletion,0
255,30,Stop gain/loss,1
255,30,DBS,1
255,30,Splice,0
256,30,Missense,33
256,30,Insertion,0
256,30,Deletion,1
256,30,Stop gain/loss,4
256,30,DBS,2
256,30,Splice,0
257,30,Missense,31
257,30,Insertion,0
257,30,Deletion,0
257,30,Stop gain/loss,5
257,30,DBS,1
257,30,Splice,2
258,30,Missense,30
258,30,Insertion,0
258,30,Deletion,1
258,30,Stop gain/loss,2
258,30,DBS,1
258,30,Splice,0
259,30,Missense,33
259,30,Insertion,0
259,30,Deletion,6
259,30,Stop gain/loss,6
259,30,DBS,2
259,30,Splice,1
260,30,Missense,46
260,30,Insertion,1
260,30,Deletion,8
260,30,Stop gain/loss,8
260,30,DBS,2
260,30,Splice,1
261,30,Missense,33
261,30,Insertion,0
261,30,Deletion,8
261,30,Stop gain/loss,2
261,30,DBS,2
261,30,Splice,2
262,30,Missense,38
262,30,Insertion,1
262,30,Deletion,6
262,30,Stop gain/loss,3
262,30,DBS,5
262,30,Splice,0
263,30,Missense,32
263,30,Insertion,1
263,30,Deletion,4
263,30,Stop gain/loss,1
263,30,DBS,2
263,30,Splice,2
264,30,Missense,41
264,30,Insertion,1
264,30,Deletion,2
264,30,Stop gain/loss,0
264,30,DBS,0
264,30,Splice,1
265,30,Missense,32
265,30,Insertion,0
265,30,Deletion,1
265,30,Stop gain/loss,6
265,30,DBS,0
265,30,Splice,1
266,30,Missense,78
266,30,Insertion,0
266,30,Deletion,1
266,30,Stop gain/loss,5
266,30,DBS,0
266,30,Splice,2
267,30,Missense,65
267,30,Insertion,1
267,30,Deletion,7
267,30,Stop gain/loss,3
267,30,DBS,0
267,30,Splice,3
268,30,Missense,43
268,30,Insertion,1
268,30,Deletion,4
268,30,Stop gain/loss,11
268,30,DBS,2
268,30,Splice,1
269,30,Missense,37
269,30,Insertion,1
269,30,Deletion,1
269,30,Stop gain/loss,2
269,30,DBS,0
269,30,Splice,0
270,30,Missense,31
270,30,Insertion,0
270,30,Deletion,15
270,30,Stop gain/loss,4
270,30,DBS,1
270,30,Splice,1
271,30,Missense,52
271,30,Insertion,1
271,30,Deletion,7
271,30,Stop gain/loss,4
271,30,DBS,0
271,30,Splice,0
272,30,Missense,40
272,30,Insertion,0
272,30,Deletion,3
272,30,Stop gain/loss,7
272,30,DBS,2
272,30,Splice,8
273,30,Missense,56
273,30,Insertion,0
273,30,Deletion,2
273,30,Stop gain/loss,7
273,30,DBS,2
273,30,Splice,15
274,30,Missense,47
274,30,Insertion,0
274,30,Deletion,4
274,30,Stop gain/loss,4
274,30,DBS,1
274,30,Splice,2
275,30,Missense,32
275,30,Insertion,0
275,30,Deletion,2
275,30,Stop gain/loss,2
275,30,DBS,0
275,30,Splice,0
276,30,Missense,33
276,30,Insertion,0
276,30,Deletion,3
276,30,Stop gain/loss,7
276,30,DBS,2
276,30,Splice,2
277,30,Missense,38
277,30,Insertion,0
277,30,Deletion,1
277,30,Stop gain/loss,3
277,30,DBS,0
277,30,Splice,2
278,30,Missense,33
278,30,Insertion,1
278,30,Deletion,1
278,30,Stop gain/loss,1
278,30,DBS,0
278,30,Splice,0
279,30,Missense,40
279,30,Insertion,0
279,30,Deletion,0
279,30,Stop gain/loss,6
279,30,DBS,0
279,30,Splice,2
280,30,Missense,32
280,30,Insertion,0
280,30,Deletion,0
280,30,Stop gain/loss,0
280,30,DBS,0
280,30,Splice,1
281,30,Missense,56
281,30,Insertion,0
281,30,Deletion,2
281,30,Stop gain/loss,9
281,30,DBS,5
281,30,Splice,0
282,30,Missense,49
282,30,Insertion,1
282,30,Deletion,0
282,30,Stop gain/loss,8
282,30,DBS,0
282,30,Splice,2
283,30,Missense,51
283,30,Insertion,0
283,30,Deletion,5
283,30,Stop gain/loss,7
283,30,DBS,5
283,30,Splice,2
284,30,Missense,30
284,30,Insertion,1
284,30,Deletion,4
284,30,Stop gain/loss,7
284,30,DBS,1
284,30,Splice,1
285,30,Missense,35
285,30,Insertion,0
285,30,Deletion,1
285,30,Stop gain/loss,1
285,30,DBS,1
285,30,Splice,0
286,30,Missense,29
286,30,Insertion,1
286,30,Deletion,2
286,30,Stop gain/loss,3
286,30,DBS,1
286,30,Splice,1
287,30,Missense,32
287,30,Insertion,0
287,30,Deletion,0
287,30,Stop gain/loss,5
287,30,DBS,0
287,30,Splice,1
288,30,Missense,35
288,30,Insertion,1
288,30,Deletion,1
288,30,Stop gain/loss,2
288,30,DBS,1
288,30,Splice,1
289,30,Missense,37
289,30,Insertion,0
289,30,Deletion,0
289,30,Stop gain/loss,5
289,30,DBS,0
289,30,Splice,0
290,30,Missense,48
290,30,Insertion,1
290,30,Deletion,0
290,30,Stop gain/loss,3
290,30,DBS,1
290,30,Splice,2
291,30,Missense,29
291,30,Insertion,0
291,30,Deletion,0
291,30,Stop gain/loss,6
291,30,DBS,2
291,30,Splice,2
292,30,Missense,41
292,30,Insertion,0
292,30,Deletion,3
292,30,Stop gain/loss,4
292,30,DBS,0
292,30,Splice,0
293,30,Missense,45
293,30,Insertion,1
293,30,Deletion,7
293,30,Stop gain/loss,2
293,30,DBS,0
293,30,Splice,1
294,30,Missense,43
294,30,Insertion,1
294,30,Deletion,24
294,30,Stop gain/loss,6
294,30,DBS,0
294,30,Splice,1
295,30,Missense,36
295,30,Insertion,2
295,30,Deletion,0
295,30,Stop gain/loss,2
295,30,DBS,5
295,30,Splice,1
296,30,Missense,40
296,30,Insertion,0
296,30,Deletion,2
296,30,Stop gain/loss,3
296,30,DBS,2
296,30,Splice,1
297,30,Missense,27
297,30,Insertion,0
297,30,Deletion,2
297,30,Stop gain/loss,5
297,30,DBS,0
297,30,Splice,2
298,30,Missense,34
298,30,Insertion,0
298,30,Deletion,6
298,30,Stop gain/loss,3
298,30,DBS,1
298,30,Splice,0
299,30,Missense,36
299,30,Insertion,1
299,30,Deletion,1
299,30,Stop gain/loss,2
299,30,DBS,0
299,30,Splice,2
300,30,Missense,54
300,30,Insertion,1
300,30,Deletion,0
300,30,Stop gain/loss,2
300,30,DBS,0
300,30,Splice,4
301,30,Missense,33
301,30,Insertion,0
301,30,Deletion,0
301,30,Stop gain/loss,5
301,30,DBS,1
301,30,Splice,0
302,30,Missense,54
302,30,Insertion,0
302,30,Deletion,5
302,30,Stop gain/loss,4
302,30,DBS,1
302,30,Splice,1
303,30,Missense,84
303,30,Insertion,0
303,30,Deletion,9
303,30,Stop gain/loss,11
303,30,DBS,1
303,30,Splice,0
304,30,Missense,43
304,30,Insertion,1
304,30,Deletion,3
304,30,Stop gain/loss,4
304,30,DBS,2
304,30,Splice,2
305,30,Missense,173
305,30,Insertion,1
305,30,Deletion,13
305,30,Stop gain/loss,3
305,30,DBS,1
305,30,Splice,2
306,30,Missense,36
306,30,Insertion,0
306,30,Deletion,11
306,30,Stop gain/loss,3
306,30,DBS,1
306,30,Splice,2
307,30,Missense,41
307,30,Insertion,0
307,30,Deletion,7
307,30,Stop gain/loss,2
307,30,DBS,1
307,30,Splice,2
308,30,Missense,31
308,30,Insertion,0
308,30,Deletion,2
308,30,Stop gain/loss,1
308,30,DBS,0
308,30,Splice,0
309,30,Missense,33
309,30,Insertion,1
309,30,Deletion,3
309,30,Stop gain/loss,5
309,30,DBS,0
309,30,Splice,1
310,30,Missense,28
310,30,Insertion,0
310,30,Deletion,3
310,30,Stop gain/loss,2
310,30,DBS,3
310,30,Splice,1
311,30,Missense,33
311,30,Insertion,1
311,30,Deletion,7
311,30,Stop gain/loss,0
311,30,DBS,0
311,30,Splice,2
312,30,Missense,30
312,30,Insertion,0
312,30,Deletion,3
312,30,Stop gain/loss,4
312,30,DBS,0
312,30,Splice,0
313,30,Missense,34
313,30,Insertion,0
313,30,Deletion,1
313,30,Stop gain/loss,5
313,30,DBS,1
313,30,Splice,2
314,30,Missense,40
314,30,Insertion,0
314,30,Deletion,3
314,30,Stop gain/loss,3
314,30,DBS,0
314,30,Splice,1
315,30,Missense,36
315,30,Insertion,0
315,30,Deletion,1
315,30,Stop gain/loss,4
315,30,DBS,1
315,30,Splice,1
316,30,Missense,32
316,30,Insertion,1
316,30,Deletion,1
316,30,Stop gain/loss,1
316,30,DBS,1
316,30,Splice,3
317,30,Missense,34
317,30,Insertion,1
317,30,Deletion,3
317,30,Stop gain/loss,3
317,30,DBS,2
317,30,Splice,1
318,30,Missense,32
318,30,Insertion,0
318,30,Deletion,4
318,30,Stop gain/loss,3
318,30,DBS,0
318,30,Splice,2
319,30,Missense,37
319,30,Insertion,1
319,30,Deletion,4
319,30,Stop gain/loss,1
319,30,DBS,0
319,30,Splice,0
320,30,Missense,35
320,30,Insertion,0
320,30,Deletion,6
320,30,Stop gain/loss,3
320,30,DBS,1
320,30,Splice,0
321,30,Missense,26
321,30,Insertion,0
321,30,Deletion,3
321,30,Stop gain/loss,8
321,30,DBS,0
321,30,Splice,0
322,30,Missense,34
322,30,Insertion,0
322,30,Deletion,1
322,30,Stop gain/loss,1
322,30,DBS,2
322,30,Splice,0
323,30,Missense,30
323,30,Insertion,0
323,30,Deletion,0
323,30,Stop gain/loss,4
323,30,DBS,2
323,30,Splice,3
324,30,Missense,41
324,30,Insertion,0
324,30,Deletion,1
324,30,Stop gain/loss,3
324,30,DBS,0
324,30,Splice,1
325,30,Missense,33
325,30,Insertion,0
325,30,Deletion,0
325,30,Stop gain/loss,1
325,30,DBS,0
325,30,Splice,2
326,30,Missense,35
326,30,Insertion,1
326,30,Deletion,0
326,30,Stop gain/loss,0
326,30,DBS,0
326,30,Splice,2
327,30,Missense,37
327,30,Insertion,0
327,30,Deletion,3
327,30,Stop gain/loss,1
327,30,DBS,1
327,30,Splice,0
328,30,Missense,37
328,30,Insertion,0
328,30,Deletion,4
328,30,Stop gain/loss,2
328,30,DBS,1
328,30,Splice,1
329,30,Missense,36
329,30,Insertion,0
329,30,Deletion,1
329,30,Stop gain/loss,2
329,30,DBS,2
329,30,Splice,2
330,30,Missense,39
330,30,Insertion,1
330,30,Deletion,7
330,30,Stop gain/loss,3
330,30,DBS,0
330,30,Splice,0
331,30,Missense,41
331,30,Insertion,1
331,30,Deletion,8
331,30,Stop gain/loss,4
331,30,DBS,0
331,30,Splice,1
332,30,Missense,33
332,30,Insertion,0
332,30,Deletion,0
332,30,Stop gain/loss,6
332,30,DBS,0
332,30,Splice,0
333,30,Missense,35
333,30,Insertion,0
333,30,Deletion,3
333,30,Stop gain/loss,7
333,30,DBS,2
333,30,Splice,1
334,30,Missense,36
334,30,Insertion,0
334,30,Deletion,0
334,30,Stop gain/loss,5
334,30,DBS,0
334,30,Splice,1
335,30,Missense,31
335,30,Insertion,0
335,30,Deletion,2
335,30,Stop gain/loss,5
335,30,DBS,1
335,30,Splice,3
336,30,Missense,31
336,30,Insertion,0
336,30,Deletion,4
336,30,Stop gain/loss,3
336,30,DBS,1
336,30,Splice,1
337,30,Missense,37
337,30,Insertion,1
337,30,Deletion,0
337,30,Stop gain/loss,4
337,30,DBS,0
337,30,Splice,1
338,30,Missense,35
338,30,Insertion,0
338,30,Deletion,1
338,30,Stop gain/loss,2
338,30,DBS,0
338,30,Splice,0
339,30,Missense,48
339,30,Insertion,0
339,30,Deletion,4
339,30,Stop gain/loss,1
339,30,DBS,0
339,30,Splice,0
340,30,Missense,41
340,30,Insertion,1
340,30,Deletion,6
340,30,Stop gain/loss,2
340,30,DBS,0
340,30,Splice,2
341,30,Missense,43
341,30,Insertion,1
341,30,Deletion,5
341,30,Stop gain/loss,2
341,30,DBS,0
341,30,Splice,0
342,30,Missense,62
342,30,Insertion,0
342,30,Deletion,3
342,30,Stop gain/loss,3
342,30,DBS,5
342,30,Splice,0
343,30,Missense,35
343,30,Insertion,0
343,30,Deletion,0
343,30,Stop gain/loss,3
343,30,DBS,0
343,30,Splice,2
344,30,Missense,46
344,30,Insertion,0
344,30,Deletion,3
344,30,Stop gain/loss,4
344,30,DBS,0
344,30,Splice,2
345,30,Missense,45
345,30,Insertion,0
345,30,Deletion,3
345,30,Stop gain/loss,2
345,30,DBS,1
345,30,Splice,0
346,30,Missense,70
346,30,Insertion,0
346,30,Deletion,2
346,30,Stop gain/loss,4
346,30,DBS,1
346,30,Splice,2
347,30,Missense,37
347,30,Insertion,0
347,30,Deletion,0
347,30,Stop gain/loss,3
347,30,DBS,1
347,30,Splice,2
348,30,Missense,33
348,30,Insertion,1
348,30,Deletion,2
348,30,Stop gain/loss,5
348,30,DBS,0
348,30,Splice,1
349,30,Missense,46
349,30,Insertion,0
349,30,Deletion,5
349,30,Stop gain/loss,3
349,30,DBS,1
349,30,Splice,4
350,30,Missense,43
350,30,Insertion,1
350,30,Deletion,0
350,30,Stop gain/loss,1
350,30,DBS,0
350,30,Splice,1
351,30,Missense,35
351,30,Insertion,0
351,30,Deletion,0
351,30,Stop gain/loss,2
351,30,DBS,0
351,30,Splice,1
352,30,Missense,45
352,30,Insertion,0
352,30,Deletion,0
352,30,Stop gain/loss,1
352,30,DBS,1
352,30,Splice,1
353,30,Missense,32
353,30,Insertion,0
353,30,Deletion,2
353,30,Stop gain/loss,4
353,30,DBS,0
353,30,Splice,2
354,30,Missense,37
354,30,Insertion,1
354,30,Deletion,3
354,30,Stop gain/loss,4
354,30,DBS,0
354,30,Splice,2
355,30,Missense,37
355,30,Insertion,0
355,30,Deletion,1
355,30,Stop gain/loss,3
355,30,DBS,1
355,30,Splice,1
356,30,Missense,42
356,30,Insertion,0
356,30,Deletion,5
356,30,Stop gain/loss,1
356,30,DBS,2
356,30,Splice,0
357,30,Missense,30
357,30,Insertion,0
357,30,Deletion,2
357,30,Stop gain/loss,3
357,30,DBS,0
357,30,Splice,3
358,30,Missense,29
358,30,Insertion,1
358,30,Deletion,7
358,30,Stop gain/loss,6
358,30,DBS,1
358,30,Splice,1
359,30,Missense,32
359,30,Insertion,0
359,30,Deletion,1
359,30,Stop gain/loss,4
359,30,DBS,0
359,30,Splice,3
360,30,Missense,52
360,30,Insertion,2
360,30,Deletion,4
360,30,Stop gain/loss,2
360,30,DBS,2
360,30,Splice,2
361,30,Missense,33
361,30,Insertion,1
361,30,Deletion,2
361,30,Stop gain/loss,5
361,30,DBS,0
361,30,Splice,1
362,30,Missense,41
362,30,Insertion,4
362,30,Deletion,48
362,30,Stop gain/loss,4
362,30,DBS,0
362,30,Splice,1
363,30,Missense,33
363,30,Insertion,0
363,30,Deletion,0
363,30,Stop gain/loss,3
363,30,DBS,0
363,30,Splice,5
364,30,Missense,33
364,30,Insertion,0
364,30,Deletion,5
364,30,Stop gain/loss,1
364,30,DBS,0
364,30,Splice,2
365,30,Missense,37
365,30,Insertion,0
365,30,Deletion,0
365,30,Stop gain/loss,3
365,30,DBS,1
365,30,Splice,0
366,30,Missense,56
366,30,Insertion,0
366,30,Deletion,10
366,30,Stop gain/loss,4
366,30,DBS,2
366,30,Splice,0
367,30,Missense,36
367,30,Insertion,0
367,30,Deletion,7
367,30,Stop gain/loss,4
367,30,DBS,0
367,30,Splice,3
368,30,Missense,34
368,30,Insertion,0
368,30,Deletion,0
368,30,Stop gain/loss,6
368,30,DBS,0
368,30,Splice,1
369,30,Missense,31
369,30,Insertion,0
369,30,Deletion,1
369,30,Stop gain/loss,4
369,30,DBS,2
369,30,Splice,1
370,30,Missense,37
370,30,Insertion,2
370,30,Deletion,2
370,30,Stop gain/loss,1
370,30,DBS,0
370,30,Splice,1
371,30,Missense,31
371,30,Insertion,0
371,30,Deletion,4
371,30,Stop gain/loss,3
371,30,DBS,0
371,30,Splice,0
372,30,Missense,30
372,30,Insertion,1
372,30,Deletion,0
372,30,Stop gain/loss,6
372,30,DBS,0
372,30,Splice,2
373,30,Missense,65
373,30,Insertion,0
373,30,Deletion,15
373,30,Stop gain/loss,2
373,30,DBS,5
373,30,Splice,3
374,30,Missense,31
374,30,Insertion,0
374,30,Deletion,3
374,30,Stop gain/loss,3
374,30,DBS,2
374,30,Splice,3
375,30,Missense,47
375,30,Insertion,1
375,30,Deletion,2
375,30,Stop gain/loss,2
375,30,DBS,4
375,30,Splice,2
376,30,Missense,29
376,30,Insertion,0
376,30,Deletion,0
376,30,Stop gain/loss,4
376,30,DBS,0
376,30,Splice,2
377,30,Missense,32
377,30,Insertion,1
377,30,Deletion,11
377,30,Stop gain/loss,5
377,30,DBS,1
377,30,Splice,0
378,30,Missense,29
378,30,Insertion,0
378,30,Deletion,3
378,30,Stop gain/loss,2
378,30,DBS,0
378,30,Splice,1
379,30,Missense,31
379,30,Insertion,0
379,30,Deletion,3
379,30,Stop gain/loss,3
379,30,DBS,0
379,30,Splice,1
380,30,Missense,38
380,30,Insertion,2
380,30,Deletion,6
380,30,Stop gain/loss,1
380,30,DBS,2
380,30,Splice,1
381,30,Missense,165
381,30,Insertion,0
381,30,Deletion,12
381,30,Stop gain/loss,5
381,30,DBS,2
381,30,Splice,4
382,30,Missense,35
382,30,Insertion,1
382,30,Deletion,0
382,30,Stop gain/loss,6
382,30,DBS,0
382,30,Splice,0
383,30,Missense,27
383,30,Insertion,0
383,30,Deletion,1
383,30,Stop gain/loss,2
383,30,DBS,0
383,30,Splice,3
384,30,Missense,36
384,30,Insertion,1
384,30,Deletion,3
384,30,Stop gain/loss,5
384,30,DBS,4
384,30,Splice,2
385,30,Missense,35
385,30,Insertion,0
385,30,Deletion,1
385,30,Stop gain/loss,4
385,30,DBS,0
385,30,Splice,1
386,30,Missense,39
386,30,Insertion,1
386,30,Deletion,0
386,30,Stop gain/loss,2
386,30,DBS,0
386,30,Splice,2
387,30,Missense,30
387,30,Insertion,0
387,30,Deletion,2
387,30,Stop gain/loss,6
387,30,DBS,0
387,30,Splice,2
388,30,Missense,46
388,30,Insertion,0
388,30,Deletion,2
388,30,Stop gain/loss,5
388,30,DBS,0
388,30,Splice,4
389,30,Missense,36
389,30,Insertion,0
389,30,Deletion,6
389,30,Stop gain/loss,6
389,30,DBS,2
389,30,Splice,2
390,30,Missense,38
390,30,Insertion,1
390,30,Deletion,5
390,30,Stop gain/loss,6
390,30,DBS,0
390,30,Splice,1
391,30,Missense,33
391,30,Insertion,0
391,30,Deletion,0
391,30,Stop gain/loss,2
391,30,DBS,2
391,30,Splice,2
392,30,Missense,35
392,30,Insertion,0
392,30,Deletion,1
392,30,Stop gain/loss,10
392,30,DBS,3
392,30,Splice,4
393,30,Missense,37
393,30,Insertion,0
393,30,Deletion,1
393,30,Stop gain/loss,5
393,30,DBS,0
393,30,Splice,1
394,30,Missense,42
394,30,Insertion,2
394,30,Deletion,2
394,30,Stop gain/loss,7
394,30,DBS,2
394,30,Splice,3
395,30,Missense,33
395,30,Insertion,0
395,30,Deletion,0
395,30,Stop gain/loss,0
395,30,DBS,2
395,30,Splice,1
396,30,Missense,27
396,30,Insertion,0
396,30,Deletion,1
396,30,Stop gain/loss,10
396,30,DBS,0
396,30,Splice,0
397,30,Missense,27
397,30,Insertion,0
397,30,Deletion,6
397,30,Stop gain/loss,6
397,30,DBS,2
397,30,Splice,3
398,30,Missense,48
398,30,Insertion,2
398,30,Deletion,1
398,30,Stop gain/loss,5
398,30,DBS,1
398,30,Splice,0
399,30,Missense,58
399,30,Insertion,0
399,30,Deletion,5
399,30,Stop gain/loss,3
399,30,DBS,7
399,30,Splice,3
400,30,Missense,40
400,30,Insertion,0
400,30,Deletion,1
400,30,Stop gain/loss,1
400,30,DBS,2
400,30,Splice,1
401,30,Missense,33
401,30,Insertion,0
401,30,Deletion,1
401,30,Stop gain/loss,3
401,30,DBS,0
401,30,Splice,0
402,30,Missense,32
402,30,Insertion,0
402,30,Deletion,0
402,30,Stop gain/loss,5
402,30,DBS,0
402,30,Splice,2
403,30,Missense,36
403,30,Insertion,0
403,30,Deletion,1
403,30,Stop gain/loss,2
403,30,DBS,2
403,30,Splice,1
404,30,Missense,41
404,30,Insertion,0
404,30,Deletion,1
404,30,Stop gain/loss,3
404,30,DBS,0
404,30,Splice,1
405,30,Missense,31
405,30,Insertion,0
405,30,Deletion,2
405,30,Stop gain/loss,3
405,30,DBS,0
405,30,Splice,1
406,30,Missense,40
406,30,Insertion,0
406,30,Deletion,0
406,30,Stop gain/loss,5
406,30,DBS,1
406,30,Splice,0
407,30,Missense,36
407,30,Insertion,0
407,30,Deletion,0
407,30,Stop gain/loss,7
407,30,DBS,0
407,30,Splice,0
408,30,Missense,175
408,30,Insertion,0
408,30,Deletion,12
408,30,Stop gain/loss,4
408,30,DBS,1
408,30,Splice,2
409,30,Missense,33
409,30,Insertion,0
409,30,Deletion,1
409,30,Stop gain/loss,7
409,30,DBS,0
409,30,Splice,2
410,30,Missense,33
410,30,Insertion,2
410,30,Deletion,0
410,30,Stop gain/loss,6
410,30,DBS,0
410,30,Splice,2
411,30,Missense,42
411,30,Insertion,1
411,30,Deletion,6
411,30,Stop gain/loss,1
411,30,DBS,0
411,30,Splice,1
412,30,Missense,32
412,30,Insertion,0
412,30,Deletion,1
412,30,Stop gain/loss,7
412,30,DBS,0
412,30,Splice,2
413,30,Missense,26
413,30,Insertion,0
413,30,Deletion,3
413,30,Stop gain/loss,5
413,30,DBS,2
413,30,Splice,3
414,30,Missense,53
414,30,Insertion,0
414,30,Deletion,0
414,30,Stop gain/loss,0
414,30,DBS,5
414,30,Splice,3
415,30,Missense,33
415,30,Insertion,0
415,30,Deletion,5
415,30,Stop gain/loss,2
415,30,DBS,1
415,30,Splice,1
416,30,Missense,41
416,30,Insertion,0
416,30,Deletion,3
416,30,Stop gain/loss,2
416,30,DBS,2
416,30,Splice,0
417,30,Missense,29
417,30,Insertion,0
417,30,Deletion,2
417,30,Stop gain/loss,6
